Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","89","Guatemala","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","8492.956","X","International reliable sources",""
"OA","Annual population","89","Guatemala","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","8754.899","X","International reliable sources",""
"OA","Annual population","90","Guinea","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","5631.807","X","International reliable sources",""
"OA","Annual population","90","Guinea","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","6106.627","X","International reliable sources",""
"OA","Annual population","90","Guinea","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","5801.506","X","International reliable sources",""
"OA","Annual population","90","Guinea","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","6266.01","X","International reliable sources",""
"OA","Annual population","90","Guinea","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","5981.068","X","International reliable sources",""
"OA","Annual population","90","Guinea","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","6433.224","X","International reliable sources",""
"OA","Annual population","175","Guinea-Bissau","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","868.732","X","International reliable sources",""
"OA","Annual population","175","Guinea-Bissau","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","913.702","X","International reliable sources",""
"OA","Annual population","175","Guinea-Bissau","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","891.865","X","International reliable sources",""
"OA","Annual population","175","Guinea-Bissau","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","936.281","X","International reliable sources",""
"OA","Annual population","175","Guinea-Bissau","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","915.245","X","International reliable sources",""
"OA","Annual population","175","Guinea-Bissau","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","959.059","X","International reliable sources",""
"OA","Annual population","91","Guyana","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","386.262","X","International reliable sources",""
"OA","Annual population","91","Guyana","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","385.101","X","International reliable sources",""
"OA","Annual population","91","Guyana","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","388.678","X","International reliable sources",""
"OA","Annual population","91","Guyana","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","386.54","X","International reliable sources",""
"OA","Annual population","91","Guyana","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","390.999","X","International reliable sources",""
"OA","Annual population","91","Guyana","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","388.008","X","International reliable sources",""
"OA","Annual population","93","Haiti","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","5350.621","X","International reliable sources",""
"OA","Annual population","93","Haiti","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","5489.355","X","International reliable sources",""
"OA","Annual population","93","Haiti","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","5420.284","X","International reliable sources",""
"OA","Annual population","93","Haiti","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","5562.083","X","International reliable sources",""
"OA","Annual population","93","Haiti","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","5489.045","X","International reliable sources",""
"OA","Annual population","93","Haiti","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","5634.138","X","International reliable sources",""
"OA","Annual population","95","Honduras","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","4629.297","X","International reliable sources",""
"OA","Annual population","95","Honduras","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","4641.497","X","International reliable sources",""
"OA","Annual population","95","Honduras","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","4709.093","X","International reliable sources",""
"OA","Annual population","95","Honduras","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","4719.923","X","International reliable sources",""
"OA","Annual population","95","Honduras","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","4789.031","X","International reliable sources",""
"OA","Annual population","95","Honduras","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","4798.492","X","International reliable sources",""
"OA","Annual population","97","Hungary","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","4636.375","X","International reliable sources",""
"OA","Annual population","97","Hungary","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","5116.595","X","International reliable sources",""
"OA","Annual population","97","Hungary","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","4626.816","X","International reliable sources",""
"OA","Annual population","97","Hungary","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","5103.006","X","International reliable sources",""
"OA","Annual population","97","Hungary","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","4617.623","X","International reliable sources",""
"OA","Annual population","97","Hungary","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","5089.879","X","International reliable sources",""
